timestamp,robot1_linear_x,robot1_angular_z,robot2_linear_x,robot2_angular_z,robot3_linear_x,robot3_angular_z
0.0515,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.1516,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.2516,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.3516,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.4516,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.5516,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.6516,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.7516,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.8516,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.9515,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0516,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.1518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.2526,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.3528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.4518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.5520,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.6519,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.7516,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.8516,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.9519,0.000000,0.000000,0.387182,0.181043,0.387181,0.181047
2.0516,0.000000,0.000000,0.400000,0.538349,0.400000,0.538357
2.1519,0.000000,0.000000,0.400000,0.538349,0.400000,0.538357
2.2517,0.000000,0.000000,0.400000,0.540037,0.400000,0.539877
2.3515,0.000000,0.000000,0.400000,0.543080,0.400000,0.543167
2.4545,0.000000,0.000000,0.400000,0.548275,0.400000,0.549206
2.5515,0.137851,-0.115357,0.400000,0.504142,0.400000,0.505392
2.6515,0.209721,-0.647504,0.400000,0.400644,0.400000,0.401691
2.7515,0.229763,-0.729767,0.400000,0.304748,0.400000,0.305566
2.8515,0.234459,-0.700602,0.400000,0.219450,0.400000,0.220177
2.9515,0.235083,-0.583891,0.400000,0.161055,0.400000,0.161606
3.0516,0.234864,-0.453290,0.400000,0.117773,0.400000,0.119616
3.1515,0.234596,-0.343436,0.400000,0.085551,0.400000,0.088835
3.2515,0.234369,-0.258628,0.400000,0.061995,0.400000,0.066080
3.3518,0.216570,-0.130878,0.400000,0.407002,0.400000,0.049193
3.4518,0.173737,0.161697,0.400000,0.539348,0.349130,-0.215143
3.5538,0.150462,0.428425,0.400000,0.443164,0.309467,-0.667694
3.6518,0.143257,0.511317,0.400000,0.335291,0.311268,-0.957977
3.7516,0.140894,0.473693,0.400000,0.241409,0.331203,-0.953453
3.8519,0.156101,-0.006803,0.395959,0.003175,0.339565,-0.957874
3.9515,0.203274,-0.499241,0.399865,-0.308821,0.338559,-0.560146
4.0518,0.242484,-0.617298,0.400000,-0.305869,0.347942,-0.310694
4.1516,0.260546,-0.560201,0.400000,-0.238170,0.366398,0.019027
4.2515,0.268403,-0.453311,0.400000,-0.180532,0.380682,0.275320
4.3529,0.273058,-0.355084,0.400000,-0.135625,0.379799,0.248107
4.4515,0.279180,-0.288351,0.400000,-0.101581,0.378893,0.192934
4.5516,0.292490,-0.255461,0.400000,-0.076067,0.377996,0.143048
4.6514,0.308245,-0.215829,0.400000,-0.056963,0.377101,0.104285
4.7515,0.323402,-0.170136,0.400000,-0.042657,0.376199,0.075573
4.8515,0.338063,-0.125061,0.400000,-0.031975,0.375286,0.054678
4.9544,0.352706,-0.082244,0.400000,-0.023992,0.374342,0.039516
5.0515,0.367365,-0.041900,0.400000,-0.018015,0.373365,0.028550
5.1518,0.381803,-0.004364,0.400000,-0.013536,0.386686,0.251124
5.2516,0.395823,0.029996,0.400000,-0.010176,0.395673,0.414664
5.3515,0.400000,0.038056,0.400000,-0.007651,0.399778,0.583812
5.4515,0.400000,0.030715,0.400000,-0.005761,0.400000,0.556135
5.5524,0.400000,0.023510,0.400000,-0.004341,0.400000,0.437105
5.6515,0.400000,0.017670,0.400000,-0.003273,0.400000,0.333933
5.7515,0.400000,0.013198,0.339314,0.345978,0.400000,0.252772
5.8517,0.400000,0.009829,0.360786,1.452571,0.400000,0.252772
5.9519,0.400000,0.007314,0.400000,1.964097,0.400000,0.190874
6.0514,0.377888,-0.148658,0.400000,2.089607,0.400000,0.144120
6.1518,0.338346,-0.035284,0.398091,1.963107,0.400000,0.108865
6.2515,0.323995,0.357690,0.337250,1.612588,0.400000,0.082347
6.3516,0.309073,0.644669,0.320907,1.283633,0.400000,0.062341
6.4517,0.304517,0.759184,0.303144,0.987165,0.400000,0.047252
6.5516,0.297920,0.737977,0.291963,0.729547,0.400000,0.035837
6.6515,0.309767,0.664287,0.269370,0.531823,0.400000,0.027224
