timestamp,robot1_linear_x,robot1_angular_z,robot2_linear_x,robot2_angular_z,robot3_linear_x,robot3_angular_z
0.0764,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.1764,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.2763,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.3764,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.4764,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.5765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.6764,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.7764,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.8764,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.9763,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0763,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.1763,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.2764,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.3764,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.4764,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.5766,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.6790,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.7767,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.8780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.9764,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0775,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.1763,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.2770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.3792,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.4767,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.5764,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.6777,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.7764,0.000000,0.000000,0.200000,-0.000001,0.099264,0.518354
2.8770,0.000000,0.000000,0.200000,-0.000000,0.050000,1.156022
2.9764,0.000000,0.000000,0.200000,-0.000203,0.050000,1.202240
3.0765,0.074400,-1.254724,0.200000,-0.000444,0.050000,1.073608
3.1776,0.111953,-1.331271,0.200000,-0.000407,0.050000,0.941595
3.2765,0.131190,-1.199798,0.200000,-0.000321,0.050000,0.829288
3.3767,0.141108,-0.972340,0.200000,-0.000242,0.151905,1.467127
3.4765,0.146318,-0.693873,0.200000,-0.000179,0.150229,1.216535
3.5764,0.149083,-0.467394,0.200000,-0.000179,0.148494,0.906572
3.6764,0.150596,-0.300407,0.200000,-0.000131,0.146925,0.853137
3.7767,0.151476,-0.181625,0.200000,-0.000095,0.145161,0.624002
3.8764,0.152029,-0.159232,0.200000,-0.000069,0.143526,0.487497
3.9764,0.152410,-0.078893,0.200000,-0.000050,0.142221,0.406273
4.0764,0.152699,-0.028754,0.200000,-0.000036,0.141304,0.356935
4.1763,0.152938,0.003496,0.200000,-0.000025,0.140804,0.326284
4.2783,0.153143,0.024004,0.200000,-0.000017,0.140743,0.306725
4.3764,0.153322,0.036305,0.200000,-0.000011,0.141145,0.293503
4.4763,0.153479,0.042732,0.200000,-0.000008,0.142028,0.283719
4.5771,0.153612,0.044887,0.200000,-0.000005,0.143400,0.275153
4.6765,0.153720,0.043844,0.200000,-0.000003,0.145263,0.266068
4.7770,0.153800,0.040396,0.200000,0.000001,0.147604,0.255220
4.8766,0.153851,0.035042,0.200000,0.000002,0.150402,0.241891
4.9773,0.153869,0.028111,0.200000,0.000004,0.153624,0.225631
5.0810,0.153862,0.020619,0.200000,0.000005,0.154936,0.189037
5.1763,0.153862,0.014993,0.200000,0.000004,0.154745,0.141974
5.2763,0.153862,0.010866,0.200000,0.000005,0.154526,0.102081
5.3763,0.153862,0.007864,0.200000,0.000006,0.154286,0.071368
5.4765,0.153862,0.005683,0.200000,0.000006,0.154029,0.048494
5.5764,0.153862,0.004103,0.200000,0.000004,0.153759,0.031631
5.6765,0.153862,0.002966,0.200000,0.000002,0.153479,0.019198
5.7769,0.153862,0.002138,0.200000,0.000002,0.153189,0.010066
5.8765,0.153862,0.001548,0.200000,0.000001,0.153189,0.010066
5.9766,0.153862,0.001119,0.200000,0.000000,0.152892,0.003348
6.0765,0.153862,0.001119,0.200000,0.000000,0.152588,-0.001620
6.1764,0.153862,0.000808,0.200000,0.000001,0.152279,-0.005303
6.2764,0.153862,0.000584,0.200000,0.000005,0.151965,-0.008062
6.3764,0.153862,0.000360,0.200000,0.000010,0.151646,-0.010137
6.4764,0.153862,0.000245,0.200000,0.000015,0.151323,-0.011727
6.5766,0.153862,0.000174,0.200000,0.000011,0.150996,-0.012959
6.6765,0.153862,0.000123,0.200000,0.000011,0.150664,-0.013926
