timestamp,robot1_linear_x,robot1_angular_z,robot2_linear_x,robot2_angular_z,robot3_linear_x,robot3_angular_z
0.0572,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.1572,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.2572,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.3572,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.4572,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.5572,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.6574,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.7575,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.8573,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.9572,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0573,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.1573,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.2573,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.3573,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.4584,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.5572,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.6579,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.7573,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.8572,0.123954,-0.406155,0.120220,0.418967,0.000000,0.000000
1.9573,0.186357,-0.300321,0.121873,0.426690,0.000000,0.000000
2.0572,0.190735,-0.275712,0.118294,0.414886,0.000000,0.000000
2.1572,0.192817,-0.228961,0.114884,0.342460,0.000000,0.000000
2.2571,0.194924,-0.168868,0.111696,0.274784,0.000000,0.000000
2.3572,0.197096,-0.120345,0.108730,0.220442,0.000000,0.000000
2.4573,0.199357,-0.085583,0.105986,0.184405,0.000000,0.000000
2.5572,0.200000,-0.058477,0.103463,0.161683,0.000000,0.000000
2.6643,0.200000,-0.037836,0.101143,0.147978,0.000000,0.000000
2.7576,0.200000,-0.023646,0.099025,0.140497,0.000000,0.000000
2.8573,0.200000,-0.014325,0.097107,0.137215,0.174422,0.033934
2.9574,0.200000,-0.008569,0.095389,0.136766,0.189814,0.412311
3.0583,0.200000,-0.005396,0.093869,0.138024,0.189035,0.378218
3.1588,0.200000,-0.003747,0.092498,0.139333,0.188883,0.300530
3.2574,0.200000,-0.002662,0.091225,0.139410,0.189357,0.200076
3.3575,0.200000,-0.001908,0.090044,0.138388,0.190441,0.119102
3.4573,0.200000,-0.001371,0.088950,0.136460,0.192062,0.047987
3.5579,0.200000,-0.000989,0.087939,0.133712,0.193262,0.012348
3.6677,0.200000,-0.000712,0.087007,0.130412,0.193087,-0.004445
3.7572,0.200000,-0.000513,0.086148,0.126617,0.192919,-0.014354
3.8574,0.200000,-0.000512,0.085359,0.122277,0.192756,-0.020665
3.9612,0.200000,-0.000364,0.084635,0.117553,0.192598,-0.024751
4.0572,0.200000,-0.000262,0.083975,0.139364,0.192443,-0.027344
4.1572,0.200000,-0.000190,0.083373,0.132969,0.192291,-0.028898
4.2575,0.200000,-0.000137,0.082827,0.124130,0.192142,-0.029730
4.3573,0.200000,-0.000101,0.082333,0.115204,0.191995,-0.030044
4.4573,0.200000,-0.000071,0.081890,0.106648,0.191850,-0.029992
4.5573,0.200000,-0.000050,0.081495,0.098410,0.191705,-0.029678
4.6572,0.200000,-0.000040,0.081145,0.090423,0.191562,-0.029188
4.7582,0.200000,-0.000031,0.080840,0.082629,0.191419,-0.028586
4.8593,0.200000,-0.000004,0.080574,0.074975,0.191369,-0.034457
4.9571,0.200000,-0.016179,0.081995,0.072434,0.191133,-0.027175
5.0593,0.200000,-0.032488,0.083507,0.067203,0.190989,-0.026422
5.1575,0.200000,-0.045709,0.085105,0.058268,0.191908,-0.032062
5.2575,0.200000,-0.055756,0.086776,0.046218,0.194456,-0.027464
5.3573,0.200000,-0.063179,0.088455,0.034519,0.194374,-0.021038
5.4576,0.200000,-0.068698,0.090121,0.025256,0.194288,-0.015526
5.5572,0.200000,-0.072838,0.091773,0.018325,0.194199,-0.011306
5.6583,0.200000,-0.075935,0.093408,0.013262,0.194107,-0.008191
5.7573,0.197889,-0.065248,0.095034,0.009591,0.194013,-0.005916
5.8572,0.190940,-0.026034,0.096549,0.006936,0.193916,-0.004273
5.9572,0.184188,0.011539,0.097895,0.005014,0.193816,-0.003086
6.0577,0.177643,0.088078,0.099089,0.003624,0.193714,-0.002228
6.1572,0.171315,0.118167,0.100149,0.002622,0.193609,-0.001608
6.2572,0.165214,0.136800,0.101080,0.001898,0.193502,-0.001161
6.3576,0.159352,0.153498,0.101899,0.001379,0.193392,-0.000835
6.4573,0.153740,0.170947,0.102596,0.000992,0.193279,-0.000603
6.5574,0.148393,0.189324,0.103199,0.000715,0.193163,-0.000437
6.6572,0.143324,0.208224,0.103736,0.000520,0.187732,-0.000312
6.7573,0.138546,0.228101,0.104175,0.000380,0.181528,-0.000224
6.8572,0.134067,0.246832,0.104629,0.000274,0.175528,-0.000167
6.9587,0.129909,0.268392,0.104883,0.000196,0.169727,-0.000122
7.0579,0.126066,0.287257,0.105180,0.000138,0.164117,-0.000088
7.1571,0.122554,0.306142,0.105406,0.000099,0.158693,-0.000066
7.2583,0.119386,0.324636,0.105555,0.000066,0.153448,-0.000047
7.3572,0.116563,0.341885,0.105661,0.000048,0.148377,-0.000030
7.4600,0.114219,0.426876,0.105725,0.000033,0.143473,-0.000018
7.5579,0.112273,0.433319,0.105793,0.000033,0.138731,0.000002
7.6573,0.110686,0.471478,0.105832,0.000033,0.134145,0.000010
7.7572,0.109401,0.460805,0.105853,0.000003,0.129712,0.000011
7.8573,0.108366,0.434217,0.106194,-0.042363,0.125424,-0.000028
7.9572,0.107542,0.404999,0.106752,-0.103130,0.121279,-0.000030
8.0572,0.106892,0.376432,0.107410,-0.155632,0.117270,-0.000022
8.1572,0.106377,0.348906,0.108189,-0.196474,0.113394,-0.000016
8.2572,0.105966,0.322471,0.109103,-0.227318,0.109646,-0.000014
8.3573,0.105632,0.297195,0.110166,-0.250357,0.106022,-0.000025
8.4583,0.105352,0.272817,0.111406,-0.268049,0.102518,-0.000039
8.5572,0.105103,0.249418,0.112842,-0.281696,0.099130,-0.000031
8.6573,0.104876,0.227123,0.114500,-0.292878,0.095853,-0.000050
8.7575,0.104648,0.205874,0.116422,-0.302328,0.092685,-0.000050
8.8572,0.104405,0.185684,0.118642,-0.310499,0.089622,-0.000035
8.9573,0.104141,0.166634,0.121219,-0.318167,0.087000,0.011895
9.0571,0.103838,0.148661,0.124217,-0.325654,0.085588,0.061532
9.1572,0.103492,0.131833,0.127725,-0.333481,0.084324,0.107964
9.2574,0.103089,0.114387,0.131867,-0.342163,0.083208,0.143707
9.3574,0.102609,0.098330,0.136816,-0.351942,0.082253,0.169660
9.4572,0.102040,0.084980,0.141716,-0.347556,0.081461,0.187877
9.5574,0.101412,0.072051,0.142548,-0.392971,0.080847,0.200391
9.6577,0.100771,0.060444,0.143416,-0.327013,0.080448,0.209193
9.7573,0.100122,0.050123,0.144311,-0.248227,0.080284,0.215190
9.8572,0.099467,0.040864,0.145236,-0.182684,0.080414,0.219568
9.9574,0.098804,0.032542,0.146195,-0.128741,0.080924,0.222915
10.0582,0.098131,0.024904,0.147193,-0.092077,0.081946,0.225746
10.1574,0.097455,0.018295,0.148217,-0.066284,0.083749,0.228882
10.2572,0.096765,0.013305,0.149278,-0.047765,0.086929,0.232910
10.3572,0.096055,0.009643,0.150386,-0.034480,0.093339,0.238853
10.4579,0.095332,0.006977,0.151532,-0.024887,0.129712,0.250560
10.5574,0.094585,0.005043,0.152734,-0.017977,0.199867,0.179163
10.6579,0.093829,0.003630,0.153969,-0.012983,0.199871,0.164727
10.7573,0.093047,0.002623,0.155268,-0.009367,0.199874,0.129284
10.8572,0.092242,0.001894,0.156629,-0.006762,0.199876,0.096309
10.9576,0.091449,0.001366,0.151304,0.055297,0.199876,0.070373
11.0572,0.090778,0.001367,0.144527,0.130060,0.199876,0.051079
11.1577,0.090211,0.000990,0.138593,0.204068,0.199875,0.036991
11.2575,0.089738,0.000715,0.133333,0.295049,0.199873,0.026776
11.3574,0.089337,0.000518,0.128627,0.323055,0.199871,0.019382
11.4576,0.089002,0.000375,0.124387,0.330518,0.199868,0.014020
11.5573,0.088717,0.000266,0.120549,0.336927,0.199866,0.010139
11.6573,0.088483,0.000191,0.117062,0.332515,0.199862,0.007333
11.7573,0.088291,0.000139,0.113884,0.326167,0.199859,0.005303
11.8573,0.088134,0.000103,0.110984,0.319069,0.199856,0.003830
11.9574,0.088000,0.000074,0.108335,0.311668,0.199852,0.002768
12.0574,0.087868,0.000055,0.105920,0.304580,0.199848,0.002012
12.1573,0.087770,0.000039,0.103661,0.298550,0.200000,-0.077575
12.2574,0.087696,0.000031,0.101542,0.293689,0.200000,-0.079063
12.3573,0.087659,0.000024,0.099547,0.289394,0.200000,-0.064538
12.4573,0.087617,0.000023,0.097693,0.286337,0.200000,-0.064538
12.5579,0.087581,0.000027,0.095965,0.283910,0.200000,-0.049506
12.6573,0.087557,0.000021,0.094357,0.281774,0.200000,-0.037205
12.7574,0.087538,0.000020,0.092867,0.279872,0.200000,-0.027755
12.8572,0.087529,0.000019,0.091487,0.277948,0.200000,-0.020633
12.9585,0.087525,0.000014,0.089756,0.262236,0.200000,-0.015339
13.0573,0.086469,0.000008,0.087686,0.228800,0.200000,-0.011402
13.1573,0.085249,0.000019,0.085679,0.203478,0.200000,-0.008486
13.2575,0.083872,-0.000006,0.083737,0.181521,0.200000,-0.006312
13.3573,0.082697,-0.012818,0.081857,0.164459,0.200000,-0.004698
13.4572,0.082148,-0.059905,0.080038,0.151550,0.200000,-0.003498
13.5613,0.081615,-0.097357,0.078278,0.141851,0.200000,-0.002607
13.6577,0.081101,-0.125135,0.076575,0.134658,0.200000,-0.001942
13.7574,0.080600,-0.145148,0.074928,0.129234,0.200000,-0.001448
13.8577,0.080114,-0.159334,0.073335,0.125071,0.200000,-0.001079
13.9571,0.079642,-0.169344,0.071793,0.121840,0.200000,-0.000806
14.0588,0.079187,-0.176275,0.070301,0.119238,0.200000,-0.000600
14.1581,0.078758,-0.180833,0.068857,0.117131,0.200000,-0.000450
14.2572,0.078367,-0.184141,0.067459,0.115342,0.200000,-0.000336
14.3572,0.078002,-0.186023,0.066104,0.113849,0.200000,-0.000250
14.4593,0.077670,-0.187267,0.064792,0.112456,0.200000,-0.000186
14.5573,0.077367,-0.231559,0.063521,0.111144,0.200000,-0.000140
14.6572,0.077089,-0.231807,0.062288,0.109962,0.200000,-0.000101
14.7574,0.076842,-0.231734,0.061092,0.108808,0.200000,-0.000075
14.8578,0.076628,-0.231538,0.060255,0.141878,0.200000,-0.000054
14.9573,0.076584,-0.229151,0.059134,0.140565,0.200000,-0.000039
15.0574,0.076484,-0.226894,0.058048,0.135976,0.200000,-0.000028
15.1572,0.076376,-0.224776,0.056991,0.131330,0.200000,-0.000018
15.2572,0.076284,-0.223137,0.055964,0.127381,0.200000,-0.000012
15.3573,0.076207,-0.221858,0.054965,0.123972,0.200000,-0.000011
15.4573,0.076143,-0.220841,0.053992,0.121083,0.200000,-0.000007
15.5583,0.076086,-0.219975,0.053046,0.118530,0.200000,-0.000004
15.6573,0.076035,-0.219343,0.052124,0.116300,0.200000,-0.000003
15.7593,0.076363,-0.218787,0.051227,0.114246,0.200000,-0.000001
15.8574,0.079909,-0.219879,0.050352,0.112373,0.200000,-0.000001
15.9578,0.083601,-0.223019,0.049499,0.110552,0.200000,0.000001
16.0573,0.087411,-0.227970,0.048668,0.108793,0.200000,0.000002
16.1572,0.091369,-0.234669,0.047857,0.107116,0.200000,0.000000
16.2575,0.095449,-0.242497,0.047065,0.105443,0.200000,0.000001
16.3582,0.099659,-0.251337,0.046292,0.103791,0.200000,0.000000
16.4572,0.100867,-0.224684,0.045537,0.102194,0.200000,0.000000
16.5572,0.100152,-0.174307,0.044800,0.100586,0.200000,0.000001
16.6572,0.099432,-0.129316,0.044079,0.098989,0.200000,0.000003
16.7573,0.098718,-0.094364,0.043534,0.083524,0.200000,0.000004
16.8573,0.098010,-0.068408,0.042685,0.095885,0.200000,0.000005
16.9581,0.097306,-0.049484,0.042011,0.091612,0.200000,0.000007
17.0573,0.096606,-0.035790,0.041351,0.087352,0.200000,0.000009
17.1573,0.095908,-0.025864,0.040705,0.083715,0.200000,0.000008
17.2573,0.095212,-0.018677,0.040072,0.080679,0.200000,0.000007
17.3580,0.094517,-0.013495,0.039451,0.078078,0.200000,0.000005
17.4571,0.093824,-0.009746,0.038843,0.075804,0.200000,0.000002
17.5572,0.093132,-0.007039,0.038246,0.073772,0.200000,0.000002
17.6614,0.092442,-0.005083,0.037662,0.071920,0.200000,0.000006
17.7572,0.091753,-0.003668,0.037088,0.070259,0.200000,0.000007
17.8573,0.091064,-0.002646,0.036526,0.068713,0.200000,0.000004
17.9572,0.090378,-0.001908,0.035974,0.067261,0.200000,0.000006
18.0572,0.089692,-0.001374,0.035432,0.065887,0.200000,0.000002
18.1573,0.089007,-0.000990,0.034900,0.064540,0.200000,0.000003
18.2573,0.088324,-0.000710,0.034378,0.063238,0.200000,0.000003
18.3584,0.087643,-0.000507,0.033865,0.061971,0.200000,0.000007
18.4594,0.087642,-0.000504,0.033362,0.060746,0.000000,0.000000
18.5573,0.086962,-0.000365,0.033235,0.082052,0.000000,0.000000
18.6572,0.086283,-0.000257,0.032747,0.080512,0.000000,0.000000
18.7572,0.085607,-0.000181,0.032267,0.079020,0.000000,0.000000
18.8573,0.084932,-0.000134,0.031795,0.075475,0.000000,0.000000
18.9572,0.084259,-0.000101,0.031331,0.071971,0.000000,0.000000
19.0573,0.083588,-0.000075,0.030874,0.068925,0.000000,0.000000
19.1572,0.082918,-0.000053,0.030425,0.066356,0.000000,0.000000
19.2575,0.082251,-0.000039,0.029983,0.064164,0.000000,0.000000
19.3575,0.081586,-0.000026,0.029548,0.062264,0.000000,0.000000
19.4579,0.080922,-0.000018,0.029120,0.060598,0.000000,0.000000
19.5575,0.080261,-0.000012,0.028699,0.059091,0.000000,0.000000
19.6572,0.079603,-0.000010,0.028284,0.057697,0.000000,0.000000
19.7573,0.078948,-0.000021,0.027877,0.056398,0.000000,0.000000
19.8571,0.082420,-0.045081,0.027475,0.055184,0.000000,0.000000
19.9571,0.086011,-0.091748,0.027079,0.054020,0.000000,0.000000
20.0603,0.089797,-0.132273,0.026690,0.052904,0.000000,0.000000
20.1571,0.093453,-0.258979,0.026306,0.051830,0.000000,0.000000
20.2574,0.097457,-0.289266,0.025929,0.049172,0.000000,0.000000
20.3573,0.101577,-0.291970,0.025557,0.046566,0.000000,0.000000
20.4573,0.105835,-0.290632,0.025191,0.044341,0.000000,0.000000
20.5573,0.110219,-0.290901,0.024830,0.042484,0.000000,0.000000
20.6573,0.114694,-0.293539,0.024475,0.040928,0.000000,0.000000
20.7572,0.119283,-0.298420,0.024125,0.039612,0.000000,0.000000
20.8571,0.123974,-0.305212,0.023780,0.038449,0.000000,0.000000
20.9613,0.128731,-0.313162,0.023440,0.037426,0.000000,0.000000
21.0615,0.130480,-0.336129,0.023423,0.044267,0.000000,0.000000
21.1572,0.138437,-0.332317,0.022776,0.035616,0.000000,0.000000
21.2572,0.144116,-0.412572,0.022451,0.034798,0.000000,0.000000
21.3586,0.149010,-0.426048,0.022131,0.034029,0.000000,0.000000
21.4583,0.153886,-0.440190,0.021815,0.033307,0.000000,0.000000
21.5573,0.158915,-0.462147,0.022311,0.054297,0.000000,0.000000
21.6572,0.163624,-0.465791,0.026126,0.102442,0.000000,0.000000
21.7583,0.168227,-0.467625,0.039999,0.138590,0.000000,0.000000
21.8572,0.172675,-0.471327,0.047331,0.104629,0.000000,0.000000
21.9574,0.176936,-0.477024,0.045558,0.035540,0.000000,0.000000
22.0580,0.180967,-0.484573,0.044700,-0.009849,0.000000,0.000000
22.1575,0.184723,-0.493124,0.044094,-0.017099,0.000000,0.000000
22.2573,0.188166,-0.502448,0.043500,-0.015136,0.000000,0.000000
22.3572,0.183409,-0.510738,0.042913,-0.011717,0.000000,0.000000
22.4572,0.175468,-0.512642,0.042333,-0.008692,0.000000,0.000000
22.5575,0.168791,-0.512394,0.041761,-0.006353,0.000000,0.000000
22.6572,0.163133,-0.504882,0.041194,-0.004615,0.013222,-3.510299
22.7574,0.158323,-0.494230,0.040635,-0.003342,0.016829,-3.468170
22.8582,0.154240,-0.474833,0.040084,-0.002413,0.020273,-3.260000
22.9583,0.150791,-0.455790,0.039539,-0.001744,0.023553,-2.886256
23.0572,0.147913,-0.438992,0.039000,-0.001257,0.026673,-2.345644
23.1573,0.145340,-0.399663,0.038468,-0.000907,0.029636,-1.729997
23.2572,0.142634,-0.320997,0.037943,-0.000662,0.032462,-1.241227
23.3573,0.140035,-0.239507,0.037424,-0.000486,0.035150,-0.884543
23.4573,0.137567,-0.185072,0.036910,-0.000344,0.037702,-0.629370
23.5573,0.135227,-0.146684,0.036403,-0.000244,0.040127,-0.442875
23.6575,0.133013,-0.119175,0.035903,-0.000176,0.042429,-0.307560
23.7583,0.130918,-0.099371,0.035409,-0.000135,0.044615,-0.209488
23.8575,0.128946,-0.110701,0.034922,-0.000109,0.046690,-0.138613
23.9573,0.127085,-0.097209,0.034924,-0.000128,0.048659,-0.087121
24.0574,0.125332,-0.087903,0.034442,-0.000109,0.050528,-0.049435
24.1574,0.123685,-0.080532,0.033966,-0.000081,0.052301,-0.021636
24.2573,0.122139,-0.075403,0.033496,-0.000056,0.053981,-0.000920
24.3572,0.120693,-0.072164,0.033032,-0.000052,0.055575,0.014720
24.4572,0.119344,-0.070411,0.032567,0.000029,0.057085,0.026752
24.5573,0.118090,-0.069800,0.033914,-0.018201,0.058515,0.036249
24.6572,0.116928,-0.070058,0.035412,-0.037939,0.059868,0.043894
24.7577,0.115857,-0.070982,0.036989,-0.055041,0.061149,0.050301
24.8572,0.114876,-0.072401,0.038555,-0.068297,0.062359,0.055814
24.9572,0.113984,-0.074206,0.040207,-0.079265,0.063502,0.060771
25.0665,0.113180,-0.076293,0.041916,-0.088371,0.064580,0.065333
25.1573,0.112464,-0.078585,0.043730,-0.096612,0.065596,0.069680
25.2604,0.111835,-0.081001,0.045644,-0.104323,0.066552,0.088888
25.3594,0.111294,-0.083522,0.047629,-0.111412,0.067450,0.094060
25.4576,0.110842,-0.086102,0.049669,-0.117829,0.068292,0.097390
25.5573,0.110479,-0.088688,0.051822,-0.124309,0.069079,0.100668
25.6575,0.110205,-0.091256,0.054037,-0.130492,0.069814,0.106402
25.7574,0.110024,-0.093766,0.056332,-0.136572,0.070497,0.110491
25.8571,0.109935,-0.096178,0.058753,-0.143130,0.071130,0.114570
25.9587,0.109941,-0.098454,0.061275,-0.149897,0.071713,0.119014
26.0573,0.110044,-0.100556,0.063867,-0.156526,0.072248,0.123927
26.1573,0.110299,-0.103888,0.066581,-0.163568,0.072733,0.131141
26.2574,0.133537,-0.138354,0.069419,-0.171101,0.200000,2.697772
26.3573,0.133288,-0.111368,0.072369,-0.175221,0.200000,2.671517
26.4571,0.132891,-0.053494,0.075410,-0.179151,0.200000,2.530823
26.5571,0.132532,-0.025808,0.078546,-0.183834,0.200000,2.240256
26.6574,0.132158,-0.009644,0.081807,-0.189506,0.200000,1.876599
26.7572,0.131773,0.001092,0.085183,-0.196072,0.199086,1.452484
26.8594,0.131379,0.008758,0.088654,-0.203121,0.192001,1.037835
26.9573,0.130979,0.014417,0.092244,-0.210951,0.184218,0.700566
27.0573,0.130574,0.018682,0.095928,-0.218991,0.176140,0.440213
27.1572,0.130572,0.018678,0.099731,-0.227610,0.168038,0.240814
27.2575,0.134986,0.036264,0.104747,-0.285980,0.164505,0.180768
27.3578,0.139286,0.055125,0.108196,-0.295191,0.161123,0.158555
27.4580,0.143480,0.072642,0.112318,-0.306276,0.157790,0.149667
27.5578,0.147545,0.088268,0.117691,-0.371950,0.154507,0.146207
27.6572,0.151494,0.102140,0.121989,-0.375012,0.151334,0.146511
27.7581,0.155316,0.114396,0.126326,-0.370922,0.148287,0.149665
27.8573,0.159010,0.125202,0.130734,-0.368805,0.145391,0.155488
27.9573,0.162599,0.134870,0.135188,-0.369964,0.142689,0.164406
28.0572,0.166077,0.143659,0.139684,-0.374218,0.140176,0.176057
28.1572,0.169452,0.151819,0.144214,-0.381054,0.137862,0.190460
28.2599,0.172715,0.159395,0.148740,-0.389443,0.135740,0.207057
28.3575,0.175882,0.166711,0.153257,-0.399162,0.139770,0.345622
28.4579,0.178971,0.174200,0.157728,-0.409683,0.137848,0.368472
28.5571,0.181967,0.181695,0.162139,-0.420829,0.136136,0.393056
28.6575,0.184861,0.189131,0.166460,-0.432178,0.134609,0.418032
28.7573,0.187628,0.196236,0.170672,-0.443941,0.131882,0.415211
28.8573,0.190281,0.203346,0.174736,-0.455854,0.130555,0.416928
28.9572,0.192815,0.210595,0.178624,-0.467783,0.129442,0.424708
29.0572,0.195229,0.218017,0.182314,-0.479670,0.128491,0.437328
29.1573,0.197508,0.222070,0.185758,-0.491493,0.127687,0.453076
29.2571,0.199640,0.226056,0.189094,-0.511190,0.127023,0.470702
29.3573,0.200000,0.190227,0.191903,-0.511208,0.126839,0.529289
29.4572,0.200000,0.146840,0.193666,-0.479972,0.124856,0.669852
29.5573,0.200000,0.111618,0.193290,-0.366257,0.121795,0.782577
29.6572,0.200000,0.084350,0.192943,-0.274011,0.118863,0.879718
29.7575,0.200000,0.063743,0.192601,-0.200425,0.117037,0.944068
29.8573,0.200000,0.048126,0.192268,-0.145412,0.115993,1.001166
29.9584,0.200000,0.048126,0.192268,-0.145413,0.112948,0.918229
30.0589,0.200000,0.027564,0.191611,-0.075988,0.115642,1.096731
30.1572,0.200000,0.020892,0.191277,-0.054910,0.116208,1.132032
30.2572,0.200000,0.015830,0.190934,-0.039671,0.117469,1.134382
30.3572,0.200000,0.012013,0.190580,-0.028643,0.119330,1.125495
30.4575,0.200000,0.009124,0.190213,-0.020689,0.121835,1.112363
30.5573,0.200000,0.009124,0.189829,-0.014936,0.124909,1.095612
30.6574,0.200000,0.006942,0.189829,-0.014941,0.128491,1.074824
30.7574,0.200000,0.005288,0.189427,-0.010794,0.132537,1.049754
30.8572,0.200000,0.004036,0.189005,-0.007795,0.136992,1.020498
30.9604,0.200000,0.003088,0.188561,-0.005630,0.141768,0.987439
31.0573,0.200000,0.002365,0.188542,-0.017431,0.146879,0.953860
31.1573,0.200000,0.001819,0.191487,-0.125328,0.152268,0.917138
31.2573,0.200000,0.001401,0.194029,-0.232472,0.157746,0.877773
31.3575,0.200000,0.001078,0.196146,-0.268222,0.167451,0.999334
31.4574,0.200000,0.000834,0.197831,-0.334334,0.173684,0.906828
31.5572,0.200000,0.000647,0.199048,-0.394293,0.179228,0.863062
31.6572,0.200000,0.000506,0.199776,-0.441372,0.184533,0.819107
31.7572,0.200000,0.000394,0.200000,-0.469541,0.000000,0.000000
31.8603,0.200000,0.000308,0.200000,-0.392124,0.000000,0.000000
31.9572,0.200000,0.000243,0.200000,-0.307254,0.000000,0.000000
32.0572,0.200000,0.000191,0.200000,-0.235832,0.000000,0.000000
32.1573,0.200000,0.000151,0.200000,-0.180054,0.000000,0.000000
32.2572,0.200000,0.000121,0.200000,-0.137373,0.000000,0.000000
32.3572,0.200000,0.000094,0.200000,-0.104824,0.000000,0.000000
32.4571,0.200000,0.000080,0.200000,-0.080154,0.000000,0.000000
32.5573,0.200000,0.000064,0.200000,-0.061373,0.000000,0.000000
32.6573,0.200000,0.000052,0.200000,-0.047090,0.000000,0.000000
32.7572,0.200000,0.000043,0.200000,-0.036178,0.000000,0.000000
32.8572,0.200000,0.000032,0.200000,-0.027857,0.000000,0.000000
32.9578,0.049901,-0.953576,0.200000,-0.021491,0.000000,0.000000
33.0572,0.000000,0.000000,0.200000,-0.016613,0.000000,0.000000
33.1573,0.000000,0.000000,0.198376,0.004732,0.000000,0.000000
33.2571,0.000000,0.000000,0.196281,0.031852,0.000000,0.000000
33.3571,0.000000,0.000000,0.194476,0.052726,0.000000,0.000000
