timestamp,robot1_linear_x,robot1_angular_z,robot2_linear_x,robot2_angular_z,robot3_linear_x,robot3_angular_z
0.0623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.1622,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.2622,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.3623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.4621,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.5622,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.6621,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.7628,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.8624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.9622,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.1623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.2628,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.3622,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.4625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.5623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.6624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.7649,0.099265,-0.518355,0.000000,0.000000,0.099264,0.518354
1.8623,0.174295,-1.084109,0.000000,0.000000,0.174294,1.084100
1.9624,0.184982,-1.286275,0.000000,0.000000,0.184981,1.285726
2.0622,0.170260,-1.263956,0.000000,0.000000,0.170259,1.262529
2.1623,0.161393,-1.101616,0.000000,0.000000,0.161392,1.100468
2.2621,0.155419,-0.882024,0.000000,0.000000,0.155419,0.881476
2.3632,0.150918,-0.679274,0.000000,0.000000,0.150917,0.679128
2.4621,0.147188,-0.512664,0.000000,0.000000,0.147188,0.511747
2.5623,0.143880,-0.381396,0.000000,0.000000,0.143880,0.380424
2.6621,0.140816,-0.281261,0.000000,0.000000,0.140815,0.280459
2.7624,0.138003,-0.204873,0.000000,0.000000,0.138003,0.204108
2.8621,0.135247,-0.148485,0.000000,0.000000,0.135247,0.147872
2.9622,0.132546,-0.107425,0.000000,0.000000,0.132546,0.147814
3.0623,0.129899,-0.077607,0.000000,0.000000,0.129899,0.106897
3.1623,0.127305,-0.077546,0.000000,0.000000,0.127304,0.077166
3.2624,0.124763,-0.055924,0.000000,0.000000,0.124762,0.044422
3.3622,0.122411,-0.038013,0.000000,0.000000,0.122271,0.028838
3.4621,0.121015,-0.009553,0.000000,0.000000,0.120385,0.010717
3.5624,0.119939,0.019839,0.000000,0.000000,0.118533,-0.004170
3.6621,0.119154,0.047309,0.000000,0.000000,0.116476,-0.011057
3.7622,0.118866,0.075113,0.000000,0.000000,0.114049,-0.007035
3.8621,0.119465,0.107313,0.000000,0.000000,0.111876,-0.004089
3.9621,0.120785,0.139139,0.000000,0.000000,0.109877,-0.003103
4.0673,0.122782,0.166803,0.000000,0.000000,0.107996,-0.002701
4.1622,0.125497,0.188615,0.000000,0.000000,0.106235,-0.002469
4.2622,0.128989,0.203589,0.015877,1.407460,0.104599,-0.002319
4.3625,0.133326,0.211114,0.019494,1.438138,0.103090,-0.002187
4.4621,0.138584,0.210663,0.023335,1.299493,0.101716,-0.002066
4.5642,0.144846,0.201770,0.027337,1.032981,0.100483,-0.001942
4.6622,0.152200,0.183981,0.031422,0.784852,0.099401,-0.001810
4.7623,0.160731,0.156910,0.035485,0.587127,0.098485,-0.001665
4.8638,0.170517,0.120192,0.039376,0.436542,0.097753,-0.001505
4.9621,0.181661,0.150962,0.042881,0.323691,0.097235,-0.001311
5.0621,0.194120,0.093740,0.045687,0.239470,0.096972,-0.001090
5.1624,0.200000,0.069400,0.047333,0.241408,0.097026,-0.001075
5.2621,0.200000,0.039391,0.047761,0.128765,0.096999,-0.000809
5.3622,0.200000,0.025973,0.048018,0.129134,0.096955,-0.000649
5.4629,0.200000,0.012067,0.048191,0.080951,0.096954,-0.000492
5.5624,0.200000,0.006845,0.048291,0.055542,0.096954,-0.000363
