timestamp,robot1_linear_x,robot1_angular_z,robot2_linear_x,robot2_angular_z,robot3_linear_x,robot3_angular_z
0.0452,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.1453,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.2451,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.3452,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.4452,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.5453,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.6452,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.7453,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.8452,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.9452,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0452,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.1459,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.2458,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.3452,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.4453,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.5452,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.6452,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.7456,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.8452,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.9455,0.105852,-0.476855,0.108576,0.464678,0.157398,0.319016
2.0459,0.187481,-0.314992,0.109553,0.495054,0.183443,0.290905
2.1453,0.194026,-0.315546,0.106570,0.480090,0.185710,0.253301
2.2458,0.196428,-0.311119,0.103629,0.497774,0.187490,0.226008
2.3467,0.198596,-0.272605,0.100898,0.417662,0.189618,0.168825
2.4452,0.200000,-0.208072,0.098383,0.342095,0.192222,0.110506
2.5463,0.200000,-0.149259,0.096069,0.283506,0.192527,0.070120
2.6452,0.200000,-0.104254,0.093952,0.243902,0.192384,0.041971
2.7452,0.200000,-0.071927,0.092032,0.218436,0.192247,0.022089
2.8452,0.200000,-0.049482,0.090312,0.202842,0.192114,0.008027
2.9452,0.200000,-0.034394,0.088790,0.194059,0.191983,-0.001878
3.0454,0.200000,-0.024463,0.087438,0.189181,0.191855,-0.008790
3.1454,0.200000,-0.017579,0.086188,0.185231,0.191727,-0.013548
3.2457,0.200000,-0.012685,0.085030,0.181174,0.191600,-0.016758
3.3455,0.200000,-0.009166,0.083961,0.176842,0.191474,-0.018853
3.4453,0.200000,-0.006616,0.082973,0.172250,0.191347,-0.020150
3.5455,0.200000,-0.004777,0.082063,0.167410,0.191220,-0.020871
