timestamp,robot1_linear_x,robot1_angular_z,robot2_linear_x,robot2_angular_z,robot3_linear_x,robot3_angular_z
0.0526,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.1526,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.2527,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.3527,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.4527,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.5526,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.6527,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.7527,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.8526,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.9526,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.1527,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.2548,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.3527,0.175525,-0.401490,0.000000,0.000000,0.000000,0.000000
1.4560,0.389132,-0.901932,0.000000,0.000000,0.000000,0.000000
1.5528,0.386722,-0.875836,0.114590,-0.620791,0.226472,0.192717
1.6525,0.384204,-0.851254,0.172948,-0.466817,0.387542,0.200515
1.7526,0.385229,-0.823249,0.164066,-0.258673,0.394344,0.203037
1.8527,0.390746,-0.790395,0.157501,-0.096401,0.394226,0.203061
1.9526,0.397199,-0.696150,0.153113,0.082338,0.394043,0.202803
2.0557,0.396957,-0.541437,0.149378,0.183183,0.393800,0.179937
2.1535,0.396736,-0.401633,0.145651,0.222701,0.393554,0.139409
2.2533,0.396546,-0.292728,0.142085,0.234480,0.393316,0.103423
2.3531,0.396546,-0.211931,0.138751,0.231077,0.393082,0.075538
2.4527,0.396546,-0.153272,0.135680,0.224937,0.382430,0.054848
2.5531,0.396545,-0.110878,0.132855,0.218782,0.369800,0.039740
2.6536,0.396545,-0.080203,0.130260,0.213030,0.357585,0.003432
2.7531,0.396545,-0.058004,0.127881,0.207548,0.345772,-0.004650
