timestamp,robot1_linear_x,robot1_angular_z,robot2_linear_x,robot2_angular_z,robot3_linear_x,robot3_angular_z
0.0786,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.1786,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.2787,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.3788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.4786,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.5786,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.6788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.7788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.8786,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.9786,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0790,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.1787,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.2788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.3796,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.4789,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.5787,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.6787,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.7787,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.8787,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.9787,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0787,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.1787,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.2787,0.343514,-0.189067,0.185129,0.371618,0.000000,0.000000
2.3787,0.400000,-0.413695,0.198461,0.558922,0.000000,0.000000
2.4787,0.400000,-0.414072,0.196304,0.585586,0.000000,0.000000
2.5787,0.400000,-0.414449,0.194376,0.555570,0.000000,0.000000
2.6787,0.400000,-0.413788,0.192694,0.458809,0.000000,0.000000
2.7805,0.400000,-0.375833,0.191247,0.365193,0.000000,0.000000
2.8787,0.400000,-0.375833,0.190027,0.382321,0.000000,0.000000
2.9809,0.400000,-0.293281,0.189029,0.296521,0.237933,-0.015892
3.0793,0.400000,-0.217992,0.188251,0.231205,0.387565,0.201658
3.1804,0.394300,-0.147346,0.187694,0.180135,0.394392,0.204568
