timestamp,robot1_linear_x,robot1_angular_z,robot2_linear_x,robot2_angular_z,robot3_linear_x,robot3_angular_z
0.0335,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.1336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.2336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.3335,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.4335,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.5335,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.6335,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.7335,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.8337,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.9335,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0335,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.1335,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.2343,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.3333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.4335,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.5335,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.6335,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.7340,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.8337,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.9336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0340,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.1335,0.099265,-0.518355,0.200000,-0.000003,0.000000,0.000000
2.2334,0.050000,-1.156009,0.200000,-0.000002,0.000000,0.000000
2.3334,0.050000,-1.202447,0.200000,-0.000371,0.000000,0.000000
2.4337,0.050000,-1.073141,0.200000,-0.000773,0.000000,0.000000
2.5339,0.050000,-0.940380,0.200000,-0.000705,0.000000,0.000000
2.6335,0.050000,-0.827133,0.200000,-0.000556,0.000000,0.000000
2.7381,0.151705,-1.462117,0.200000,-0.000419,0.000000,0.000000
2.8335,0.152438,-1.458329,0.200000,-0.000419,0.000000,0.000000
2.9336,0.152914,-1.293648,0.200000,-0.000311,0.000000,0.000000
3.0339,0.153285,-1.073917,0.200000,-0.000229,0.053615,1.099357
3.1335,0.153578,-0.822049,0.200000,-0.000168,0.089549,1.031680
3.2361,0.153775,-0.613883,0.200000,-0.000123,0.117153,0.840587
3.3335,0.153899,-0.451728,0.200000,-0.000089,0.140504,0.627023
3.4339,0.153972,-0.330227,0.200000,-0.000065,0.157843,0.470109
3.5336,0.153669,-0.230077,0.200000,-0.000047,0.166320,0.355327
3.6336,0.151647,-0.124171,0.200000,-0.000033,0.170559,0.259095
3.7338,0.151243,-0.105389,0.200000,-0.000023,0.172606,0.181067
3.8335,0.151670,-0.122320,0.200000,-0.000014,0.173500,0.121767
3.9335,0.152567,-0.142814,0.200000,-0.000010,0.173812,0.077982
4.0334,0.153782,-0.156284,0.200000,0.002180,0.173827,0.046438
4.1335,0.155270,-0.161768,0.200000,0.006068,0.173757,0.024814
4.2335,0.157041,-0.161136,0.200000,0.008880,0.173660,0.011068
4.3359,0.159211,-0.189822,0.200000,0.011610,0.173536,0.008337
4.4337,0.160400,-0.170394,0.200000,0.015219,0.173388,0.002215
4.5370,0.160270,-0.130888,0.200000,0.017734,0.173255,-0.000650
4.6349,0.160118,-0.095050,0.200000,0.020463,0.173133,-0.002189
4.7334,0.159947,-0.066896,0.200000,0.022895,0.173021,-0.003064
4.8350,0.159761,-0.045747,0.200000,0.024202,0.172920,-0.003533
4.9335,0.159564,-0.030137,0.200000,0.026412,0.172830,-0.003732
5.0336,0.159357,-0.018640,0.200000,0.028336,0.172750,-0.003742
5.1340,0.159143,-0.010186,0.200000,0.030143,0.172681,-0.003619
5.2340,0.158922,-0.003953,0.200000,0.031247,0.172622,-0.003397
5.3335,0.158696,0.000654,0.200000,0.032844,0.172574,-0.003105
5.4338,0.158465,0.004077,0.200000,0.033942,0.172537,-0.002762
5.5342,0.158230,0.006632,0.200000,0.034690,0.172510,-0.002381
5.6334,0.157991,0.008554,0.200000,0.035474,0.172494,-0.001973
5.7335,0.157749,0.010016,0.200000,0.035925,0.172489,-0.001541
5.8351,0.157503,0.011146,0.200000,0.036358,0.172489,-0.001145
5.9334,0.157254,0.012031,0.200000,0.036447,0.172489,-0.000836
6.0335,0.157254,0.012031,0.200000,0.036447,0.172489,-0.000836
6.1335,0.157002,0.012738,0.200000,0.036774,0.172489,-0.000606
6.2334,0.156747,0.013320,0.200000,0.036593,0.172489,-0.000438
