timestamp,robot1_linear_x,robot1_angular_z,robot2_linear_x,robot2_angular_z,robot3_linear_x,robot3_angular_z
0.0238,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.1237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.2237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.3238,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.4237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.5236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.6238,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.7238,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.8238,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.9238,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0239,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.1239,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.2239,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.3239,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.4238,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.5257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.6243,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.7238,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.8238,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.9238,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0238,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.1238,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.2238,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.3239,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.4238,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.5263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.6239,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.7238,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.8248,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.9237,0.200000,0.000003,0.000000,0.000000,0.200000,-0.000000
3.0237,0.200000,0.000002,0.100000,-0.000005,0.200000,0.000001
3.1238,0.200000,-0.000105,0.179146,-0.000004,0.200000,-0.000203
3.2247,0.200000,-0.000523,0.200000,-0.000364,0.200000,-0.000448
3.3260,0.200000,-0.000511,0.200000,-0.000583,0.200000,-0.000416
3.4240,0.200000,-0.000416,0.200000,-0.000523,0.200000,-0.000333
3.5243,0.198800,-0.000321,0.200000,-0.000415,0.198800,-0.000256
3.6253,0.188860,-0.000245,0.200000,-0.000317,0.188860,-0.000195
3.7263,0.179417,-0.000188,0.194843,-0.000241,0.179417,-0.000149
3.8238,0.170446,-0.000191,0.185101,-0.000184,0.170446,-0.000152
3.9238,0.161924,-0.000148,0.175846,-0.000142,0.161924,-0.000118
4.0238,0.153828,-0.000167,0.167053,-0.000111,0.153828,-0.000133
4.1238,0.146136,-0.000143,0.158701,-0.000114,0.146136,-0.000116
4.2238,0.138829,-0.000117,0.150766,-0.000092,0.138829,-0.000094
4.3242,0.131888,-0.000094,0.143227,-0.000032,0.131888,-0.000074
4.4239,0.125294,-0.000075,0.136066,-0.000022,0.125294,-0.000060
