timestamp,robot1_linear_x,robot1_angular_z,robot2_linear_x,robot2_angular_z,robot3_linear_x,robot3_angular_z
0.0247,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.1248,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.2246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.3246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.4246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.5247,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.6247,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.7247,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.8251,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.9256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0248,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.1247,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.2248,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.3247,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.4250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.5247,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.6248,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.7246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.8246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.9248,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0283,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.1247,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.2246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.3246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.4248,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.5246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.6246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.7246,0.000000,0.000000,0.200000,-0.000001,0.200000,0.000002
2.8247,0.000000,0.000000,0.200000,-0.000001,0.200000,0.000002
2.9248,0.000000,0.000000,0.200000,-0.000203,0.200000,-0.000105
3.0284,0.153619,0.660027,0.200000,-0.000440,0.200000,-0.000513
3.1252,0.198067,0.071746,0.200000,-0.000399,0.200000,-0.000492
3.2250,0.200000,-0.018965,0.200000,-0.000310,0.200000,-0.000388
3.3248,0.200000,-0.039301,0.198800,-0.000229,0.198800,-0.000289
3.4257,0.200000,-0.035559,0.188860,-0.000166,0.188860,-0.000210
3.5248,0.200000,-0.027712,0.179417,-0.000120,0.179417,-0.000210
3.6273,0.200000,-0.020603,0.170446,-0.000120,0.170446,-0.000152
3.7246,0.191637,-0.015066,0.161924,-0.000085,0.161924,-0.000109
3.8297,0.182055,-0.010948,0.153828,-0.000095,0.153828,-0.000121
3.9251,0.172952,-0.007937,0.146136,-0.000073,0.146136,-0.000098
4.0253,0.164304,-0.007939,0.138829,-0.000053,0.138829,-0.000074
4.1247,0.156089,-0.004977,0.131888,-0.000036,0.131888,-0.000054
4.2253,0.148285,-0.003390,0.125294,-0.000025,0.125294,-0.000035
4.3246,0.140870,-0.002396,0.119029,-0.000016,0.119029,-0.000035
4.4246,0.133827,-0.001720,0.113077,-0.000027,0.113077,-0.000028
4.5246,0.127136,-0.001243,0.107424,-0.000023,0.107424,-0.000018
4.6248,0.120779,-0.000900,0.102052,-0.000019,0.102052,-0.000015
4.7246,0.114740,-0.000655,0.096950,-0.000012,0.096950,-0.000006
4.8255,0.109003,-0.000474,0.092102,0.000034,0.092102,0.000002
4.9247,0.103553,-0.000360,0.087497,0.000043,0.087497,0.000005
5.0250,0.098375,-0.000233,0.083122,0.000004,0.083122,0.000007
5.1249,0.093456,-0.000180,0.078966,-0.000040,0.078966,0.000040
5.2246,0.088784,-0.000098,0.075018,-0.000038,0.075018,0.000019
5.3250,0.084344,-0.000062,0.071267,-0.000029,0.071267,-0.000015
5.4253,0.080127,-0.000045,0.067704,-0.000018,0.067704,-0.000017
5.5247,0.076121,-0.000051,0.064318,-0.000012,0.064318,-0.000015
5.6248,0.072315,-0.000045,0.061103,-0.000012,0.061103,-0.000015
5.7246,0.068699,-0.000050,0.058047,-0.000006,0.058047,-0.000008
5.8246,0.065264,-0.000047,0.055145,-0.000015,0.055145,-0.000043
5.9246,0.062001,-0.000049,0.052388,-0.000037,0.052388,-0.000039
6.0268,0.058901,-0.000031,0.049768,-0.000031,0.049768,-0.000043
6.1248,0.055956,-0.000024,0.047280,-0.000036,0.047280,-0.000032
6.2248,0.053158,-0.000035,0.044916,-0.000048,0.044916,-0.000046
6.3246,0.050500,-0.000032,0.042670,-0.000040,0.042670,-0.000038
6.4248,0.047975,-0.000012,0.040537,-0.000036,0.040537,-0.000043
6.5248,0.045576,-0.000010,0.038510,-0.000028,0.038510,-0.000034
6.6248,0.043298,0.000003,0.036584,-0.000018,0.036584,-0.000030
6.7247,0.041133,-0.000003,0.034755,-0.000012,0.034755,-0.000022
6.8248,0.039076,-0.000013,0.033017,-0.000017,0.033017,-0.000027
