timestamp,robot1_linear_x,robot1_angular_z,robot2_linear_x,robot2_angular_z,robot3_linear_x,robot3_angular_z
0.0707,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.1707,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.2708,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.3707,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.4708,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.5707,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.6706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.7707,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.8707,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.9707,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.1706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.2705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.3707,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.4707,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.5707,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.6711,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.7706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.8706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.9707,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0707,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.1707,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.2711,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.3708,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.4739,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.5709,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.6706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.7708,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.8706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.9706,0.099261,-0.518369,0.200000,-0.000001,0.000000,0.000000
3.0706,0.050000,-1.156056,0.200000,-0.000000,0.050000,1.457460
3.1724,0.050000,-1.197473,0.200000,-0.000000,0.050000,1.174406
3.2706,0.050000,-1.059045,0.200000,-0.000203,0.050000,0.877461
3.3709,0.050000,-0.880839,0.200000,-0.000444,0.135503,1.338365
3.4714,0.140690,-1.446095,0.200000,-0.000448,0.139932,1.060878
3.5707,0.141370,-1.194303,0.198800,-0.000362,0.142308,0.993444
3.6711,0.140193,-0.925512,0.188860,-0.003044,0.142228,0.725084
3.7707,0.137509,-0.693222,0.179417,-0.000667,0.139356,0.506842
3.8706,0.133042,-0.561969,0.170446,0.000875,0.134466,0.377988
3.9706,0.128031,-0.504538,0.161924,0.001995,0.128696,0.304339
4.0707,0.123117,-0.492330,0.153828,0.002790,0.122666,0.261838
4.1710,0.118643,-0.506152,0.146136,0.003343,0.116678,0.235939
4.2705,0.114804,-0.534086,0.138830,0.003715,0.110873,0.218309
4.3707,0.111724,-0.569236,0.131888,0.003944,0.105308,0.204391
4.4712,0.109500,-0.607371,0.125294,0.004053,0.100002,0.191736
4.5707,0.108230,-0.645829,0.119030,0.004057,0.094951,0.179037
4.6714,0.104261,-0.581150,0.113078,0.003981,0.090146,0.165573
4.7709,0.100194,-0.628608,0.107424,0.003893,0.085795,0.191452
4.8706,0.096350,-0.546769,0.102053,0.003851,0.081910,0.245811
4.9708,0.092693,-0.505356,0.096951,0.004665,0.078486,0.310532
5.0708,0.089237,-0.442932,0.092104,0.004763,0.075511,0.359955
5.1714,0.085954,-0.388341,0.087499,0.004943,0.072958,0.415702
5.2710,0.082829,-0.337066,0.083124,0.005899,0.070797,0.464161
5.3706,0.079865,-0.304775,0.078968,0.006494,0.068999,0.585634
5.4731,0.077049,-0.282531,0.075020,0.006556,0.067529,0.622859
5.5707,0.074374,-0.266341,0.071269,0.006602,0.066353,0.645138
5.6707,0.071831,-0.254162,0.067706,0.006743,0.065437,0.636043
5.7706,0.069412,-0.244824,0.064322,0.006985,0.064747,0.618526
5.8708,0.067109,-0.237495,0.061106,0.007319,0.064253,0.598270
5.9706,0.064915,-0.231614,0.058051,0.007740,0.063926,0.576527
6.0707,0.062820,-0.226652,0.055149,0.008226,0.063738,0.553681
6.1707,0.060820,-0.222307,0.052393,0.008764,0.063666,0.529984
6.2707,0.058905,-0.218370,0.049774,0.009353,0.063688,0.505251
6.3707,0.057071,-0.214728,0.047286,0.009985,0.063787,0.480159
6.4711,0.055310,-0.211214,0.044923,0.010648,0.063945,0.455002
6.5706,0.053616,-0.207658,0.042677,0.011362,0.064150,0.430565
6.6705,0.051983,-0.204133,0.040545,0.012103,0.064392,0.406545
6.7709,0.050404,-0.200522,0.038519,0.012868,0.063157,0.358301
6.8705,0.048874,-0.196800,0.036594,0.013612,0.061855,0.311538
6.9721,0.047387,-0.192949,0.034766,0.014323,0.060592,0.273406
7.0707,0.045937,-0.188952,0.033029,0.014997,0.059367,0.243648
7.1705,0.044517,-0.184725,0.031379,0.015622,0.058178,0.220610
7.2706,0.043120,-0.180288,0.029811,0.016198,0.057025,0.202502
7.3709,0.041737,-0.175557,0.028322,0.016666,0.055904,0.188081
7.4711,0.040358,-0.170489,0.026908,0.017032,0.054815,0.176338
7.5729,0.038970,-0.164954,0.025564,0.017230,0.053753,0.166749
7.6707,0.037555,-0.158776,0.024287,0.017162,0.052718,0.158639
7.7706,0.036086,-0.151594,0.023074,0.016670,0.051706,0.151685
7.8720,0.034512,-0.142529,0.021922,0.015452,0.050715,0.145624
7.9715,0.032732,-0.129567,0.020826,0.012743,0.049742,0.140420
8.0706,0.030405,-0.104806,0.019783,0.005976,0.048782,0.135984
8.1774,0.028321,-0.151774,0.018784,-0.033533,0.047826,0.132604
8.2709,0.028559,-0.227993,0.017843,-0.049621,0.046804,0.134229
8.3707,0.029157,-0.271503,0.016954,-0.020186,0.045806,0.135301
8.4709,0.029913,-0.285291,0.016115,0.012982,0.044910,0.130149
8.5706,0.030208,-0.212290,0.015321,0.055000,0.044092,0.120138
8.6706,0.030986,-0.185958,0.014568,0.081533,0.043311,0.108713
8.7720,0.031803,-0.175405,0.013855,0.098624,0.042541,0.098233
8.8706,0.032640,-0.167622,0.013180,0.111410,0.042184,0.116341
8.9710,0.033496,-0.159013,0.012542,0.123082,0.040996,0.082240
9.0707,0.034370,-0.148881,0.011940,0.135100,0.040623,0.099088
9.1706,0.035263,-0.137624,0.011374,0.147876,0.039827,0.086787
9.2705,0.036173,-0.125745,0.010841,0.161447,0.039023,0.080532
9.3707,0.037100,-0.113640,0.010341,0.176111,0.038203,0.072542
9.4709,0.038043,-0.101679,0.000000,0.000000,0.037348,0.064838
9.5709,0.039002,-0.090176,0.000000,0.000000,0.036435,0.057581
9.6721,0.039978,-0.079267,0.000000,0.000000,0.035408,0.050342
9.7716,0.040969,-0.069006,0.000000,0.000000,0.034082,0.041465
