timestamp,robot1_linear_x,robot1_angular_z,robot2_linear_x,robot2_angular_z,robot3_linear_x,robot3_angular_z
0.0708,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.1707,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.2708,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.3708,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.4708,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.5709,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.6707,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.7706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.8706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.9707,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0710,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.1708,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.2706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.3706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.4708,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.5706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.6707,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.7715,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.8708,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.9706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0710,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.1707,0.000000,0.000000,0.200000,-0.000006,0.099264,0.518350
2.2714,0.000000,0.000000,0.200000,-0.000005,0.050000,1.156014
2.3708,0.000000,0.000000,0.200000,-0.000363,0.050000,1.202209
2.4708,0.000000,0.000000,0.200000,-0.000622,0.050000,1.073645
2.5717,0.000000,0.000000,0.200000,-0.000555,0.050000,0.941612
2.6711,0.000000,0.000000,0.200000,-0.000434,0.050000,0.829403
2.7708,0.000000,0.000000,0.200000,-0.000327,0.151905,1.467380
2.8709,0.000000,0.000000,0.200000,-0.000242,0.152742,1.300815
2.9716,0.000000,0.000000,0.200000,-0.000178,0.153335,1.078903
3.0709,0.053522,-1.078040,0.200000,-0.000130,0.153757,0.826925
3.1707,0.089873,-1.010127,0.200000,-0.000095,0.154013,0.618377
3.2715,0.118201,-0.825616,0.200000,-0.000069,0.154167,0.455141
3.3711,0.142369,-0.621750,0.200000,-0.000049,0.154254,0.332617
3.4708,0.158716,-0.476062,0.200000,-0.000035,0.154296,0.242017
3.5749,0.166713,-0.363221,0.200000,-0.000025,0.154110,0.169473
3.6707,0.170715,-0.265691,0.200000,-0.000017,0.152134,0.085572
3.7708,0.172636,-0.186242,0.200000,-0.000013,0.151806,0.078804
3.8737,0.173466,-0.125540,0.200000,-0.000008,0.152299,0.087630
3.9709,0.173743,-0.080807,0.200000,-0.000007,0.153242,0.111822
4.0707,0.173739,-0.048681,0.200000,-0.002395,0.154494,0.130718
4.1713,0.173663,-0.026734,0.200000,-0.005390,0.156011,0.140992
4.2707,0.173560,-0.012812,0.200000,-0.007767,0.157811,0.144275
4.3708,0.173430,-0.005019,0.200000,-0.010480,0.160019,0.171880
4.4713,0.173283,-0.001368,0.200000,-0.011954,0.160756,0.151503
4.5706,0.173151,-0.000188,0.200000,-0.012780,0.160614,0.115539
4.6708,0.173029,0.001915,0.200000,-0.012593,0.160453,0.083406
4.7714,0.172919,0.002944,0.200000,-0.012064,0.160275,0.058302
4.8708,0.172820,0.003457,0.200000,-0.011395,0.160082,0.039429
4.9709,0.172731,0.003668,0.200000,-0.010651,0.159879,0.025484
5.0706,0.172652,0.003681,0.200000,-0.009861,0.159667,0.015187
5.1715,0.172585,0.003558,0.200000,-0.009028,0.159448,0.007633
5.2706,0.172528,0.003338,0.200000,-0.008161,0.159223,0.002066
5.3712,0.172482,0.003048,0.200000,-0.007265,0.158993,-0.002056
5.4709,0.172446,0.002706,0.200000,-0.006342,0.158758,-0.005131
5.5707,0.172421,0.002320,0.200000,-0.005389,0.158519,-0.007428
5.6716,0.172407,0.001906,0.200000,-0.004406,0.158276,-0.009167
5.7708,0.172404,0.001469,0.200000,-0.003395,0.158030,-0.010496
5.8708,0.172404,0.001086,0.200000,-0.002511,0.157780,-0.011525
5.9707,0.172404,0.000792,0.200000,-0.001830,0.157527,-0.012341
6.0708,0.172404,0.000575,0.200000,-0.001326,0.157271,-0.013002
6.1709,0.172404,0.000419,0.200000,-0.000959,0.157011,-0.013548
6.2715,0.172404,0.000304,0.200000,-0.000691,0.156748,-0.014016
6.3707,0.172404,0.000219,0.200000,-0.000498,0.156482,-0.014427
6.4709,0.172404,0.000160,0.200000,-0.000361,0.156213,-0.014800
6.5707,0.172404,0.000119,0.200000,-0.000260,0.155941,-0.015144
6.6717,0.172404,0.000088,0.200000,-0.000260,0.155941,-0.015144
6.7707,0.172404,0.000064,0.200000,-0.000187,0.155665,-0.015465
6.8708,0.172404,0.000045,0.200000,-0.000131,0.155386,-0.015776
