timestamp,robot1_linear_x,robot1_angular_z,robot2_linear_x,robot2_angular_z,robot3_linear_x,robot3_angular_z
0.0052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.1052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.2052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.3051,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.4056,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.5052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.6052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.7052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.8052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.9051,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0056,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.1052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.2053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.3051,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.4059,0.400000,3.732628,0.116495,0.000002,0.400000,-3.141592
1.5051,0.400000,3.197771,0.112481,-0.064378,0.400000,-3.182960
1.6052,0.400000,3.160938,0.109295,0.043439,0.400000,-3.149670
1.7052,0.400000,3.038220,0.105583,0.026149,0.400000,-3.028981
1.8053,0.400000,2.831415,0.101942,-0.002385,0.400000,-3.050591
1.9071,0.209995,1.825512,0.201580,1.763913,0.400000,-0.619708
2.0050,0.172589,1.799890,0.344895,1.219221,0.395563,1.002480
2.1052,0.172250,1.494074,0.344895,1.058542,0.394487,1.284303
2.2051,0.171918,1.188913,0.341007,0.889641,0.381445,1.399600
2.3052,0.166090,0.892719,0.329673,0.718440,0.368836,1.345113
2.4057,0.154938,0.649819,0.318783,0.540395,0.356644,1.155909
2.5051,0.143768,0.456830,0.308253,0.396048,0.344855,0.889516
2.6051,0.133810,0.309477,0.298070,0.287500,0.333456,0.658812
2.7051,0.124946,0.199488,0.288224,0.208018,0.322434,0.482760
2.8051,0.116890,0.117623,0.278703,0.150356,0.311776,0.350655
2.9053,0.109444,0.055982,0.269496,0.108703,0.301470,0.253730
3.0053,0.102498,0.008565,0.260593,0.078583,0.291505,0.183284
3.1051,0.095936,-0.027464,0.251983,0.056838,0.281869,0.132414
3.2053,0.089742,-0.052697,0.243658,0.041103,0.272552,0.095673
3.3059,0.083907,-0.072092,0.235608,0.029728,0.263542,0.069156
3.4057,0.078414,-0.087788,0.227824,0.021505,0.254831,0.049991
3.5051,0.073246,-0.101021,0.220297,0.015559,0.246407,0.035997
3.6051,0.068387,-0.112655,0.213019,0.011248,0.238262,0.025965
3.7056,0.063819,-0.123344,0.205980,0.008139,0.230387,0.018741
3.8053,0.059528,-0.133588,0.199175,0.005837,0.222771,0.013538
3.9056,0.055498,-0.143647,0.192594,0.004208,0.215407,0.009778
4.0060,0.051716,-0.153900,0.186230,0.003041,0.208287,0.007068
4.1127,0.048171,-0.164451,0.180076,0.002203,0.201402,0.005103
4.2058,0.044848,-0.175523,0.174125,0.002206,0.194745,0.005103
4.3052,0.041736,-0.224769,0.168371,0.001603,0.188307,0.003693
4.4051,0.038583,-0.248581,0.171767,-0.065255,0.182083,-0.005950
4.5050,0.031089,-0.502616,0.178457,-0.133528,0.176064,-0.007571
4.6051,0.023664,-1.071679,0.192709,-0.200061,0.170244,-0.006383
4.7055,0.020323,-2.297116,0.274788,-0.255212,0.164617,-0.004863
4.8056,0.039464,-3.952432,0.259001,-0.321940,0.159175,-0.003567
4.9051,0.061991,-3.966937,0.245279,-0.372031,0.153913,-0.002594
5.0051,0.079081,-3.518165,0.235319,-0.349498,0.148826,-0.001880
5.1052,0.084429,-2.844413,0.227602,-0.273517,0.143906,-0.001357
5.2053,0.084431,-2.141570,0.218951,-0.232554,0.139149,-0.000976
5.3058,0.085392,-1.571062,0.210986,-0.197937,0.134550,-0.000707
5.4055,0.088195,-1.140092,0.203943,-0.153367,0.130102,-0.000551
5.5051,0.090889,-0.826006,0.197056,-0.118133,0.125802,-0.000407
5.6052,0.093480,-0.597179,0.190324,-0.094318,0.121643,-0.000299
5.7052,0.095972,-0.430707,0.183745,-0.080258,0.117622,-0.000218
5.8059,0.098371,-0.310479,0.177319,-0.073994,0.113734,-0.000151
5.9052,0.100685,-0.223607,0.171048,-0.073234,0.109975,-0.000105
6.0050,0.102909,-0.161107,0.164931,-0.076760,0.106339,-0.000075
6.1051,0.105054,-0.116264,0.158972,-0.083385,0.102824,-0.000053
6.2058,0.107107,-0.083964,0.153170,-0.092773,0.099425,-0.000037
6.3050,0.109081,-0.060665,0.147532,-0.104410,0.096139,-0.000025
6.4052,0.110979,-0.043808,0.142065,-0.117904,0.092961,-0.000018
6.5051,0.112800,-0.031656,0.136775,-0.133228,0.089888,-0.000008
6.6057,0.114536,-0.022846,0.131667,-0.150402,0.086917,-0.000002
6.7051,0.116206,-0.016492,0.126758,-0.198610,0.084044,-0.000002
6.8051,0.117794,-0.011907,0.122054,-0.222992,0.081266,0.000011
6.9074,0.119310,-0.008597,0.117574,-0.249287,0.078579,0.000000
7.0051,0.120755,-0.006210,0.113332,-0.277461,0.075982,0.000001
7.1087,0.122122,-0.006209,0.109347,-0.318679,0.073470,0.000006
7.2052,0.123421,-0.003230,0.105640,-0.344658,0.071042,0.000006
7.3053,0.124649,-0.003233,0.102234,-0.366979,0.068693,0.000001
