timestamp,robot1_linear_x,robot1_angular_z,robot2_linear_x,robot2_angular_z,robot3_linear_x,robot3_angular_z
0.0357,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.1357,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.2357,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.3357,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.4357,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.5360,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.6358,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.7357,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.8357,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.9357,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0357,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.1357,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.2357,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.3357,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.4360,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.5358,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.6357,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.7357,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.8357,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.9357,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0357,0.000000,0.000000,0.387181,0.181049,0.000000,0.000000
2.1360,0.218211,0.086776,0.400000,0.538362,0.378998,0.300286
2.2357,0.229818,-0.015323,0.400000,0.538362,0.400000,0.538353
2.3363,0.223420,-0.094270,0.400000,0.539646,0.400000,0.542840
2.4359,0.217615,-0.134171,0.400000,0.542687,0.400000,0.542840
2.5358,0.217615,-0.134171,0.400000,0.542277,0.400000,0.547999
2.6357,0.216719,-0.113804,0.400000,0.492411,0.400000,0.503818
2.7359,0.215841,-0.093931,0.400000,0.383894,0.400000,0.400413
2.8357,0.214977,-0.078084,0.400000,0.285424,0.400000,0.304575
2.9357,0.214125,-0.066185,0.400000,0.198584,0.400000,0.219349
3.0357,0.213282,-0.057469,0.400000,0.141274,0.400000,0.160919
3.1359,0.212445,-0.051148,0.400000,0.101496,0.400000,0.119030
3.2358,0.211613,-0.046605,0.400000,0.073238,0.400000,0.088381
3.3368,0.210785,-0.043376,0.349258,-0.056787,0.400000,0.065730
3.4357,0.222914,0.140921,0.171923,-0.685820,0.400000,0.048931
3.5358,0.324347,0.200296,0.110076,-0.779100,0.400000,0.036448
3.6367,0.323561,0.190537,0.066423,-1.079482,0.333603,-0.353061
3.7357,0.322440,0.161387,0.040716,-1.557145,0.309183,-0.770636
3.8357,0.321225,0.122749,0.027862,-2.233121,0.318281,-0.988764
3.9361,0.319942,0.089890,0.023848,-2.868994,0.340490,-0.908547
4.0357,0.318599,0.064708,0.024040,-3.125126,0.340856,-0.711646
4.1357,0.317608,0.044460,0.024932,-2.974199,0.340154,-0.530856
4.2357,0.327582,-0.016668,0.016430,-2.372907,0.359247,-0.182174
4.3357,0.337353,-0.076119,0.000000,0.000000,0.375528,0.143299
4.4357,0.346710,-0.146275,0.000000,0.000000,0.380547,0.276368
4.5357,0.355709,-0.184972,0.000000,0.000000,0.379641,0.237212
4.6367,0.364285,-0.211037,0.022285,4.804427,0.378728,0.180840
4.7377,0.372441,-0.230677,0.032545,4.791206,0.377823,0.132428
4.8357,0.380161,-0.246570,0.043002,4.592219,0.376917,0.095681
4.9357,0.387382,-0.249822,0.053664,4.216684,0.376001,0.068833
5.0357,0.394102,-0.261234,0.064705,3.641094,0.375102,0.049547
5.1357,0.400000,-0.255484,0.075970,2.887286,0.374138,0.035754
5.2358,0.400000,-0.248595,0.087262,2.113949,0.376910,0.080061
5.3357,0.400000,-0.243935,0.098431,1.478662,0.389345,0.307395
5.4357,0.400000,-0.240882,0.109479,0.989173,0.397183,0.449080
5.5357,0.400000,-0.238662,0.120391,0.625059,0.399996,0.594589
5.6357,0.400000,-0.237174,0.131147,0.354265,0.400000,0.488256
5.7367,0.400000,-0.236142,0.141730,0.150343,0.400000,0.377166
5.8357,0.394740,-0.224095,0.152031,-0.005311,0.400000,0.263519
5.9357,0.382401,-0.193305,0.161605,-0.125890,0.400000,0.152518
6.0364,0.371929,-0.154729,0.170301,-0.220499,0.400000,0.070645
6.1359,0.362990,-0.133107,0.178252,-0.295591,0.400000,0.013217
6.2357,0.355355,-0.118099,0.185552,-0.356194,0.400000,-0.025496
