timestamp,robot1_linear_x,robot1_angular_z,robot2_linear_x,robot2_angular_z,robot3_linear_x,robot3_angular_z
0.0714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.1716,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.2714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.3715,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.4715,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.5714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.6714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.7714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.8713,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.9715,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0713,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.1713,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.2713,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.3714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.4725,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.5713,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.6712,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.7713,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.8713,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.9713,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0718,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.1714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.2717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.3713,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.4723,0.189545,-0.269246,0.000000,0.000000,0.000000,0.000000
2.5717,0.200000,-0.701302,0.000000,0.000000,0.000000,0.000000
2.6713,0.200000,-0.702760,0.088907,-0.580401,0.164630,0.310296
2.7723,0.200000,-0.637646,0.115946,-0.350232,0.200000,0.562156
2.8716,0.200000,-0.501747,0.124797,-0.140041,0.200000,0.563963
2.9716,0.200000,-0.501747,0.129750,-0.010342,0.200000,0.510879
3.0714,0.200000,-0.375610,0.131996,0.045027,0.200000,0.509179
3.1717,0.200000,-0.263273,0.132703,0.056329,0.200000,0.394025
3.2723,0.196667,-0.182735,0.132663,0.062259,0.200000,0.289791
3.3714,0.185484,-0.103116,0.132234,0.050556,0.200000,0.197755
3.4720,0.175659,-0.050356,0.131964,0.038951,0.189848,0.105392
3.5715,0.166530,-0.019054,0.131758,0.027600,0.179703,0.037960
3.6723,0.158062,-0.003971,0.131395,0.018412,0.170262,-0.004889
3.7713,0.150177,-0.000258,0.130804,0.011395,0.161435,-0.028919
3.8717,0.142822,-0.004365,0.129950,0.006024,0.153160,-0.039557
3.9722,0.135955,-0.013584,0.128778,0.001760,0.145385,-0.040954
4.0718,0.129538,-0.026051,0.127200,-0.001878,0.138068,-0.036155
4.1721,0.123539,-0.040319,0.125070,-0.005351,0.131173,-0.027416
4.2723,0.117925,-0.055281,0.122182,-0.009137,0.124665,-0.016470
4.3731,0.112660,-0.069768,0.118316,-0.013720,0.118514,-0.004794
4.4732,0.107708,-0.082925,0.113494,-0.019244,0.112689,0.006319
4.5714,0.103034,-0.094134,0.108229,-0.025050,0.107162,0.015949
4.6714,0.098614,-0.103239,0.103032,-0.030308,0.101914,0.023733
4.7716,0.094432,-0.110542,0.098040,-0.034763,0.096928,0.029944
4.8716,0.090474,-0.137077,0.093272,-0.038524,0.092192,0.039628
4.9713,0.086727,-0.143238,0.088726,-0.048702,0.087693,0.044792
5.0715,0.083182,-0.162816,0.084393,-0.052272,0.083418,0.049004
5.1714,0.079826,-0.162842,0.080265,-0.071374,0.079356,0.062537
5.2714,0.076650,-0.157970,0.076331,-0.073258,0.075497,0.064663
5.3715,0.073645,-0.153360,0.072583,-0.070805,0.071831,0.063126
5.4714,0.070801,-0.149972,0.069010,-0.068456,0.068347,0.061404
5.5715,0.068110,-0.147715,0.065605,-0.067102,0.065037,0.060205
5.6715,0.065564,-0.146295,0.062359,-0.066831,0.061891,0.059627
5.7713,0.063154,-0.145435,0.059264,-0.067419,0.058902,0.059516
5.8728,0.060875,-0.145011,0.056313,-0.068705,0.056061,0.059784
5.9714,0.058717,-0.144846,0.053498,-0.070544,0.053362,0.060264
