timestamp,robot1_linear_x,robot1_angular_z,robot2_linear_x,robot2_angular_z,robot3_linear_x,robot3_angular_z
0.0640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.1642,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.2668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.3641,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.4648,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.5642,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.6640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.7641,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.8640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.9643,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0643,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.1640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.2640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.3640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.4641,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.5648,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.6641,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.7640,0.340297,-0.197679,0.345630,0.198381,0.000000,0.000000
1.8643,0.358513,-0.182830,0.323544,0.206677,0.000000,0.000000
1.9640,0.379461,-0.184364,0.304201,0.232737,0.000000,0.000000
2.0641,0.400000,-0.200805,0.287571,0.277013,0.000000,0.000000
2.1641,0.400000,-0.198747,0.273476,0.334505,0.000000,0.000000
2.2640,0.400000,-0.178488,0.261517,0.364769,0.000000,0.000000
2.3641,0.400000,-0.138312,0.251776,0.368426,0.000000,0.000000
2.4643,0.400000,-0.102789,0.243754,0.365448,0.000000,0.000000
2.5643,0.400000,-0.075123,0.236944,0.356856,0.382287,0.265347
2.6640,0.400000,-0.054556,0.231226,0.343553,0.400000,0.538360
2.7640,0.400000,-0.039532,0.226476,0.325991,0.397251,0.527987
2.8639,0.400000,-0.028614,0.222586,0.304622,0.384395,0.457790
2.9641,0.400000,-0.020706,0.219464,0.279872,0.376545,0.384866
