timestamp,robot1_linear_x,robot1_angular_z,robot2_linear_x,robot2_angular_z,robot3_linear_x,robot3_angular_z
0.0940,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.1939,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.2938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.3937,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.4938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.5938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.6938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.7938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.8949,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.9960,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.1945,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.2937,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.3938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.4939,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.5938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.6937,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.7938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.8938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.9938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.1937,0.400000,3.205643,0.225449,-0.002565,0.400000,-3.197052
2.2941,0.400000,3.252620,0.210724,0.002255,0.400000,-3.248119
2.3939,0.400000,3.232270,0.196921,0.003410,0.400000,-3.228990
2.4938,0.400000,3.272245,0.183999,0.002063,0.400000,-3.268962
2.5943,0.371257,2.328018,0.187930,0.657063,0.339878,-3.153359
2.6940,0.199415,1.626712,0.322582,1.344438,0.000000,0.000000
2.7938,0.195056,1.421776,0.328571,1.198277,0.000000,0.000000
2.8937,0.191107,1.150750,0.328122,1.033190,0.000000,0.000000
2.9937,0.187531,0.915516,0.328123,0.801155,0.369450,1.561628
3.0938,0.184295,0.735274,0.328125,0.593583,0.400000,1.902647
3.1940,0.179647,0.589885,0.332110,0.432686,0.400000,1.983823
3.2942,0.174998,0.473651,0.336656,0.313517,0.391332,1.917474
3.3941,0.170295,0.384497,0.341900,0.226777,0.383233,1.741791
3.4963,0.165507,0.414912,0.347945,0.226777,0.379840,1.679667
3.5942,0.160586,0.343950,0.354975,0.164038,0.378318,1.431917
3.6983,0.155474,0.285832,0.363243,0.118665,0.379679,1.123722
3.7938,0.150086,0.239224,0.367479,0.085840,0.383065,0.810565
3.8939,0.140166,0.181640,0.366684,0.062089,0.381693,0.568345
3.9951,0.129797,0.127648,0.365827,0.044919,0.380493,0.392050
4.0940,0.119962,0.083612,0.364923,0.032499,0.379435,0.262438
4.1938,0.108601,0.035843,0.343061,0.023505,0.378483,0.168894
4.2939,0.093679,-0.040601,0.334962,-0.049355,0.377609,0.102331
4.3943,0.063953,-0.345287,0.350981,-0.207452,0.376790,0.055488
4.4938,0.031777,-1.696525,0.385536,-0.332798,0.376006,0.024140
4.5939,0.053847,-4.333503,0.392164,-0.432867,0.375243,0.002855
4.6946,0.112703,-4.628004,0.396849,-0.508972,0.383443,-0.007890
4.7941,0.169521,-4.161889,0.399463,-0.566145,0.383183,-0.007283
4.8938,0.226227,-3.513847,0.400000,-0.562641,0.365085,-0.005716
