timestamp,robot1_linear_x,robot1_angular_z,robot2_linear_x,robot2_angular_z,robot3_linear_x,robot3_angular_z
0.0374,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.1375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.2375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.3374,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.4374,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.5374,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.6375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.7374,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.8375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.9375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.1375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.2375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.3377,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.4384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.5376,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.6375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.7390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.8376,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.9384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0374,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.1397,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.2374,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.3385,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.4375,0.000000,0.000000,0.200000,0.000002,0.000000,0.000000
2.5377,0.000000,0.000000,0.200000,0.000002,0.000000,0.000000
2.6381,0.155847,0.652441,0.200000,-0.000340,0.155847,-0.652449
2.7376,0.198396,0.065660,0.200000,-0.000677,0.198396,-0.065666
2.8389,0.200000,-0.016610,0.200000,-0.000612,0.200000,0.015843
2.9377,0.200000,-0.034675,0.200000,-0.000478,0.200000,0.033587
3.0374,0.200000,-0.031542,0.198800,-0.000357,0.200000,0.030637
3.1375,0.200000,-0.024757,0.188860,-0.000263,0.200000,0.024067
3.2397,0.200000,-0.018558,0.179417,-0.000192,0.200000,0.018048
3.3376,0.191504,-0.013717,0.170446,-0.000139,0.191504,0.013343
3.4375,0.181929,-0.010106,0.161924,-0.000102,0.181929,0.009834
