timestamp,robot1_linear_x,robot1_angular_z,robot2_linear_x,robot2_angular_z,robot3_linear_x,robot3_angular_z
0.0423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.1423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.2456,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.3432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.4423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.5423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.6423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.7432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.8426,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.9424,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.1423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.2433,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.3423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.4424,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.5424,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.6429,0.000000,0.000000,0.178678,0.394321,0.226472,0.192712
1.7434,0.000000,0.000000,0.390430,0.813581,0.387543,0.200514
1.8426,0.000000,0.000000,0.398941,0.683940,0.394402,0.203351
1.9423,0.000000,0.000000,0.398966,0.683738,0.394344,0.203321
2.0423,0.000000,0.000000,0.399016,0.683500,0.394226,0.202849
2.1427,0.000000,0.000000,0.399090,0.684167,0.394043,0.202686
2.2423,0.000000,0.000000,0.399090,0.684167,0.394043,0.202686
2.3441,0.000000,0.000000,0.399172,0.618629,0.393801,0.179901
2.4426,0.000000,0.000000,0.399246,0.483651,0.393555,0.139389
2.5424,0.000000,0.000000,0.399297,0.359839,0.382372,0.103414
2.6427,0.182867,-0.832656,0.399328,0.249891,0.369744,0.075537
2.7425,0.230791,-0.919635,0.397370,0.177531,0.357530,0.042239
2.8423,0.240777,-0.925456,0.384235,0.127422,0.345719,0.027033
2.9423,0.237091,-0.871597,0.371533,0.091863,0.334298,0.018544
3.0424,0.229966,-0.862081,0.359252,0.091862,0.323254,0.018543
3.1425,0.221956,-0.720281,0.347377,0.066306,0.312575,0.013135
3.2423,0.213922,-0.546400,0.335894,0.047908,0.302248,0.009423
3.3426,0.206069,-0.393521,0.324791,0.034640,0.292263,0.006795
3.4423,0.198436,-0.271673,0.314055,0.025057,0.282607,0.004909
3.5423,0.191021,-0.176483,0.303674,0.018128,0.273269,0.003549
3.6426,0.183800,-0.100746,0.293636,0.013116,0.264241,0.002568
3.7448,0.176738,-0.036978,0.283930,0.009494,0.255510,0.001834
3.8424,0.169772,0.020671,0.271732,-0.053954,0.247068,0.000667
3.9423,0.168931,0.027874,0.259584,-0.136687,0.238904,0.000056
4.0423,0.168880,0.019639,0.248622,-0.191298,0.231010,-0.000072
4.1427,0.168827,0.011150,0.238547,-0.267615,0.223377,-0.000091
4.2435,0.169287,-0.045114,0.230228,-0.288630,0.215996,-0.000092
4.3425,0.169862,-0.105539,0.222656,-0.300724,0.208859,-0.000075
4.4423,0.170584,-0.160431,0.215898,-0.301950,0.201957,-0.000047
4.5423,0.171429,-0.185560,0.209908,-0.301245,0.195284,-0.000420
4.6425,0.172391,-0.201509,0.204630,-0.299765,0.188831,-0.000698
4.7434,0.173453,-0.209683,0.200005,-0.297341,0.182591,-0.000605
4.8423,0.174590,-0.211731,0.195978,-0.289502,0.176557,-0.000473
4.9423,0.175815,-0.208981,0.192480,-0.277742,0.170722,-0.000350
5.0425,0.177097,-0.203252,0.190891,-0.285438,0.165081,-0.000246
5.1423,0.182716,-0.093102,0.190860,-0.358807,0.159625,-0.000179
5.2424,0.182062,-0.054462,0.184547,-0.297304,0.154350,-0.000178
5.3433,0.173029,-0.038819,0.178449,-0.225334,0.149250,-0.000127
5.4431,0.165839,-0.051116,0.172552,-0.171577,0.144317,-0.000081
5.5434,0.162158,-0.028891,0.166851,-0.126242,0.139548,-0.000093
5.6424,0.158140,-0.007750,0.161337,-0.091737,0.134936,-0.000075
5.7431,0.153359,0.001751,0.156005,-0.066452,0.130477,-0.000057
5.8424,0.148783,0.007510,0.150850,-0.048064,0.126165,-0.000036
5.9432,0.144521,0.012465,0.145865,-0.034745,0.121995,-0.000079
6.0433,0.140333,0.015695,0.141044,-0.025108,0.117963,-0.000065
6.1426,0.136186,0.017145,0.136371,-0.024941,0.114065,-0.000069
6.2424,0.137172,0.066322,0.138495,-0.102339,0.110295,-0.000053
6.3425,0.141803,0.137622,0.143115,-0.183968,0.106650,-0.000047
6.4424,0.148312,0.213944,0.153875,-0.234974,0.103126,-0.000054
6.5423,0.163417,0.306711,0.322576,-0.295850,0.099716,-0.000008
6.6426,0.292567,0.435049,0.332657,-0.204481,0.099359,0.060968
6.7423,0.329206,0.373638,0.331266,-0.157838,0.099449,0.121918
6.8429,0.337432,0.312337,0.329286,-0.116197,0.100119,0.170885
6.9423,0.337738,0.237848,0.329251,-0.084630,0.101633,0.211139
7.0423,0.337540,0.175352,0.329449,-0.061385,0.104478,0.243599
7.1423,0.337352,0.127770,0.329637,-0.044455,0.110015,0.257286
7.2424,0.337174,0.092682,0.329814,-0.032176,0.125666,0.269958
